nid,pax,avg_fare,ticket_type,leg1,leg2,leg3,leg4
643296,54,272.0,economy,34254,,,
643297,11,274.0,economy,34254,,,
643298,10,278.0,economy,34254,,,
643517,57,367.0,economy,34527,,,
643518,80,442.0,economy,34527,,,
643519,10,534.0,economy,34527,,,
643520,50,569.0,economy,34527,,,
643521,1,592.0,economy,34527,,,
643522,3,658.0,economy,34527,,,
643523,3,1380.0,economy,34527,,,
643524,81,1398.0,economy,34527,,,
643563,3,644.0,flex,34764,,,
643564,1,658.0,flex,34764,,,
643565,6,1528.0,flex,34764,,,
643566,1,1535.0,flex,34764,,,
643567,1,1612.0,flex,34764,,,
643568,6,481.0,economy,34764,,,
643569,47,504.0,economy,34764,,,
643570,1,507.0,economy,34764,,,
643571,3,515.0,economy,34764,,,
643572,1,519.0,economy,34764,,,
643573,18,527.0,economy,34764,,,
643574,11,535.0,economy,34764,,,
643575,1,597.0,economy,34764,,,
643576,6,627.0,economy,34764,,,
643577,21,628.0,economy,34764,,,
643578,44,629.0,economy,34764,,,
643579,9,630.0,economy,34764,,,
643580,1,638.0,economy,34764,,,
643581,134,1528.0,economy,34764,,,
643627,56,404.0,economy,34928,,,
643628,20,427.0,economy,34928,,,
643629,2,443.0,economy,34928,,,
643630,94,519.0,economy,34928,,,
643631,12,523.0,economy,34928,,,
643632,1,525.0,economy,34928,,,
643633,15,529.0,economy,34928,,,
643634,3,532.0,economy,34928,,,
643635,33,576.0,economy,34928,,,
643636,38,1650.0,economy,34928,,,
643637,1,1666.0,economy,34928,,,
643638,22,1688.0,economy,34928,,,
643651,154,399.0,economy,34704,,,
643652,62,494.0,economy,34704,,,
643653,41,730.0,economy,34704,,,
643654,4,740.0,economy,34704,,,
643655,7,754.0,economy,34704,,,
643656,29,2877.0,economy,34704,,,
643657,2,2945.0,economy,34704,,,
643771,1,697.0,flex,34310,,,
643772,1,715.0,flex,34310,,,
643773,2,161.0,economy,34310,,,
643774,2,204.0,economy,34310,,,
643775,1,208.0,economy,34310,,,
643776,1,210.0,economy,34310,,,
643777,102,211.0,economy,34310,,,
643778,1,242.0,economy,34310,,,
645461,14,506.0,flex,34892,,,
645462,1,628.0,flex,34892,,,
645463,12,1746.0,flex,34892,,,
645464,3,1751.0,flex,34892,,,
645465,3,1768.0,flex,34892,,,
645466,1,337.0,economy,34892,,,
645467,2,380.0,economy,34892,,,
645468,39,386.0,economy,34892,,,
645469,2,388.0,economy,34892,,,
645470,14,391.0,economy,34892,,,
645471,3,425.0,economy,34892,,,
645472,1,432.0,economy,34892,,,
645473,71,437.0,economy,34892,,,
645474,10,449.0,economy,34892,,,
645475,2,450.0,economy,34892,,,
645476,3,468.0,economy,34892,,,
645477,21,476.0,economy,34892,,,
645478,2,482.0,economy,34892,,,
645479,9,492.0,economy,34892,,,
645480,11,495.0,economy,34892,,,
645481,7,502.0,economy,34892,,,
645482,54,506.0,economy,34892,,,
645774,2,1544.2,flex,34480,,,
645775,1,1594.8,flex,34480,,,
645776,1,1685.0,flex,34480,,,
645777,1,1727.0,flex,34480,,,
645778,1,1730.0,flex,34480,,,
645779,2,297.0,economy,34480,,,
645780,1,380.0,economy,34480,,,
645781,2,398.0,economy,34480,,,
645782,8,453.2,economy,34480,,,
645783,2,482.5,economy,34480,,,
645784,1,484.9,economy,34480,,,
645785,2,487.3,economy,34480,,,
645786,5,493.0,economy,34480,,,
645787,13,548.0,economy,34480,,,
645788,3,564.0,economy,34480,,,
645789,1,571.0,economy,34480,,,
645790,1,1605.0,economy,34480,,,
645791,3,1685.0,economy,34480,,,
646078,1,384.0,flex,33747,,,
646079,60,413.0,flex,33747,,,
646080,1,516.0,economy,33747,,,
646081,69,532.0,economy,33747,,,
646082,2,705.0,economy,33747,,,
646083,4,707.0,economy,33747,,,
646084,1,714.0,economy,33747,,,
646085,3,716.0,economy,33747,,,
646086,65,728.0,economy,33747,,,
646087,1,742.0,economy,33747,,,
646088,3,2799.0,economy,33747,,,
646089,1,2804.0,economy,33747,,,
646090,1,2816.0,economy,33747,,,
646091,6,2918.0,economy,33747,,,
647865,6,53.0,flex,34470,,,
647866,11,66.0,flex,34470,,,
647867,2,75.0,flex,34470,,,
647868,79,75.0,economy,34470,,,
647869,4,76.0,economy,34470,,,
647870,9,88.0,economy,34470,,,
647871,3,93.0,economy,34470,,,
647872,1,94.0,economy,34470,,,
647873,1,95.0,economy,34470,,,
647874,2,103.0,economy,34470,,,
647875,3,104.0,economy,34470,,,
647876,16,151.0,economy,34470,,,
649629,28,161.9,economy,34447,,,
649685,4,209.0,economy,34855,,,
649686,2,213.0,economy,34855,,,
649687,2,217.0,economy,34855,,,
649688,7,218.0,economy,34855,,,
649689,5,219.0,economy,34855,,,
649690,2,222.0,economy,34855,,,
649691,9,223.0,economy,34855,,,
649692,5,226.0,economy,34855,,,
649693,6,229.0,economy,34855,,,
649694,5,236.0,economy,34855,,,
649695,15,237.0,economy,34855,,,
649696,2,238.0,economy,34855,,,
649697,2,239.0,economy,34855,,,
649698,7,242.0,economy,34855,,,
649699,3,243.0,economy,34855,,,
649700,10,247.0,economy,34855,,,
649701,7,250.0,economy,34855,,,
649702,3,252.0,economy,34855,,,
649703,6,254.0,economy,34855,,,
649704,4,258.0,economy,34855,,,
649705,4,270.0,economy,34855,,,
649706,4,274.0,economy,34855,,,
649707,4,275.0,economy,34855,,,
649708,5,465.0,economy,34855,,,
649709,4,535.0,economy,34855,,,
649710,8,555.0,economy,34855,,,
649711,2,557.0,economy,34855,,,
649712,2,558.0,economy,34855,,,
649713,2,564.0,economy,34855,,,
649832,6,171.6,economy,34673,,,
649833,2,204.0,economy,34673,,,
649834,105,216.0,economy,34673,,,
649835,2,230.9,economy,34673,,,
649836,6,241.0,economy,34673,,,
649837,4,250.0,economy,34673,,,
649838,8,261.0,economy,34673,,,
649839,4,263.0,economy,34673,,,
649840,2,336.0,economy,34673,,,
649841,2,396.3,economy,34673,,,
649842,10,488.0,economy,34673,,,
649862,268,194.6,economy,34485,,,
649964,44,196.0,economy,33898,,,
649965,31,205.0,economy,33898,,,
649966,176,276.0,economy,33898,,,
649967,2,336.0,economy,33898,,,
649968,2,356.0,economy,33898,,,
651001,139,194.6,economy,34551,,,
651146,65,128.0,economy,34756,,,
651147,14,158.0,economy,34756,,,
651148,67,164.0,economy,34756,,,
651316,7,1262.0,flex,34775,,,
651317,1,1367.0,flex,34775,,,
651318,6,1662.0,flex,34775,,,
651319,1,1776.0,flex,34775,,,
651320,1,155.0,economy,34775,,,
651321,8,260.0,economy,34775,,,
651322,1,338.0,economy,34775,,,
651323,4,343.2,economy,34775,,,
651324,1,347.0,economy,34775,,,
651325,2,358.0,economy,34775,,,
651326,44,359.0,economy,34775,,,
651327,47,363.0,economy,34775,,,
651328,8,366.0,economy,34775,,,
651329,1,389.0,economy,34775,,,
651330,11,439.0,economy,34775,,,
651331,17,450.0,economy,34775,,,
651332,3,470.0,economy,34775,,,
651333,1,489.0,economy,34775,,,
651334,5,1658.0,economy,34775,,,
651335,3,1662.0,economy,34775,,,
651403,1,1354.0,flex,34080,,,
651404,1,1465.0,flex,34080,,,
651405,6,1482.0,flex,34080,,,
651406,4,1509.0,flex,34080,,,
651407,1,23.0,economy,34080,,,
651408,1,32.0,economy,34080,,,
651409,2,65.0,economy,34080,,,
651410,4,209.0,economy,34080,,,
651411,1,212.0,economy,34080,,,
651412,8,213.0,economy,34080,,,
651413,63,214.0,economy,34080,,,
651414,1,241.0,economy,34080,,,
651415,47,252.0,economy,34080,,,
651416,7,255.0,economy,34080,,,
651417,19,257.0,economy,34080,,,
651418,1,268.0,economy,34080,,,
651419,1,287.0,economy,34080,,,
651420,1,288.0,economy,34080,,,
651421,1,289.0,economy,34080,,,
651422,2,290.0,economy,34080,,,
651423,1,329.0,economy,34080,,,
651424,2,377.0,economy,34080,,,
651425,1,571.0,economy,34080,,,
651426,1,576.0,economy,34080,,,
651427,2,621.0,economy,34080,,,
651428,1,655.0,economy,34080,,,
651429,1,900.0,economy,34080,,,
651430,1,949.0,economy,34080,,,
651431,1,968.0,economy,34080,,,
651432,1,997.0,economy,34080,,,
651433,1,1062.0,economy,34080,,,
651434,10,1465.0,economy,34080,,,
651435,11,1482.0,economy,34080,,,
651436,1,1499.0,economy,34080,,,
651437,14,1503.0,economy,34080,,,
651438,18,1509.0,economy,34080,,,
651439,2,1770.0,economy,34080,,,
651440,3,1922.0,economy,34080,,,
651465,1,7125.0,flex,33964,,,
651466,1,39.0,economy,33964,,,
651467,1,65.0,economy,33964,,,
651468,1,192.0,economy,33964,,,
651469,1,203.0,economy,33964,,,
651470,28,204.0,economy,33964,,,
651471,18,205.0,economy,33964,,,
651472,1,207.0,economy,33964,,,
651473,8,208.0,economy,33964,,,
651474,3,264.0,economy,33964,,,
651475,2,272.0,economy,33964,,,
651476,21,274.0,economy,33964,,,
651477,39,281.0,economy,33964,,,
651478,1,293.0,economy,33964,,,
651479,1,302.0,economy,33964,,,
651480,1,315.0,economy,33964,,,
651481,2,494.0,economy,33964,,,
651482,1,966.0,economy,33964,,,
651483,1,1081.0,economy,33964,,,
651484,19,1255.0,economy,33964,,,
651485,5,1279.0,economy,33964,,,
651486,2,1316.0,economy,33964,,,
651487,29,1326.0,economy,33964,,,
651488,3,1328.0,economy,33964,,,
651489,51,1335.0,economy,33964,,,
651509,4,204.0,flex,34779,,,
651510,2,951.0,flex,34779,,,
651511,2,1540.0,flex,34779,,,
651512,1,3391.0,flex,34779,,,
651513,2,133.0,economy,34779,,,
651514,2,135.0,economy,34779,,,
651515,2,136.0,economy,34779,,,
651516,2,151.0,economy,34779,,,
651517,4,158.0,economy,34779,,,
651518,41,159.0,economy,34779,,,
651519,6,169.0,economy,34779,,,
651520,31,173.0,economy,34779,,,
651521,4,176.0,economy,34779,,,
651522,5,177.0,economy,34779,,,
651523,21,180.0,economy,34779,,,
651524,2,185.0,economy,34779,,,
651525,2,534.2,economy,34779,,,
651526,2,2899.0,economy,34779,,,
651527,2,2936.0,economy,34779,,,
651528,1,3391.0,economy,34779,,,
651545,4,1500.0,flex,33905,,,
651546,1,180.0,economy,33905,,,
651547,1,258.0,economy,33905,,,
651548,1,297.0,economy,33905,,,
651549,2,298.0,economy,33905,,,
651550,68,299.0,economy,33905,,,
651551,14,300.0,economy,33905,,,
651552,1,405.0,economy,33905,,,
651553,1,734.0,economy,33905,,,
651554,1,1334.0,economy,33905,,,
651555,1,1408.0,economy,33905,,,
651556,17,1421.0,economy,33905,,,
651557,39,1425.0,economy,33905,,,
651558,1,1450.0,economy,33905,,,
651559,13,1495.0,economy,33905,,,
651607,3,1316.0,flex,34207,,,
651608,3,1317.0,flex,34207,,,
651609,1,245.0,economy,34207,,,
651610,1,282.0,economy,34207,,,
651611,3,296.0,economy,34207,,,
651612,42,310.0,economy,34207,,,
651613,11,322.0,economy,34207,,,
651614,1,333.0,economy,34207,,,
651615,1,1293.0,economy,34207,,,
651616,2,1316.0,economy,34207,,,
651663,6,1427.0,flex,34121,,,
651664,4,1445.0,flex,34121,,,
651665,14,1480.0,flex,34121,,,
651666,1,1491.0,flex,34121,,,
651667,1,202.0,economy,34121,,,
651668,1,217.0,economy,34121,,,
651669,94,219.0,economy,34121,,,
651670,52,222.0,economy,34121,,,
651671,1,232.0,economy,34121,,,
651672,1,238.0,economy,34121,,,
651673,9,242.0,economy,34121,,,
651674,1,249.0,economy,34121,,,
651675,27,256.0,economy,34121,,,
651676,4,263.0,economy,34121,,,
651677,3,272.0,economy,34121,,,
651678,14,1478.0,economy,34121,,,
651769,2,1174.0,flex,34297,,,
651770,2,201.0,economy,34297,,,
651771,44,221.0,economy,34297,,,
651772,4,251.0,economy,34297,,,
651773,6,259.0,economy,34297,,,
651774,26,260.0,economy,34297,,,
651775,2,383.0,economy,34297,,,
651776,2,423.0,economy,34297,,,
652683,192,152.7,economy,34913,,,
652829,153,165.5,economy,34328,,,
653412,202,165.5,economy,34813,,,
653486,1,152.0,economy,34939,,,
653487,57,192.0,economy,34939,,,
653488,96,277.0,economy,34939,,,
653489,28,368.0,economy,34939,,,
653507,25,1758.0,flex,34917,,,
653508,2,315.0,economy,34917,,,
653509,2,458.0,economy,34917,,,
653510,2,465.0,economy,34917,,,
653511,122,470.0,economy,34917,,,
653512,58,473.0,economy,34917,,,
653513,3,512.0,economy,34917,,,
653514,7,1735.0,economy,34917,,,
653515,4,1758.0,economy,34917,,,
653525,6,1629.0,flex,34833,,,
653526,22,1661.0,flex,34833,,,
653527,2,1883.0,flex,34833,,,
653528,4,325.7,economy,34833,,,
653529,4,447.0,economy,34833,,,
653530,74,456.0,economy,34833,,,
653531,2,461.0,economy,34833,,,
653532,147,464.0,economy,34833,,,
653533,2,490.0,economy,34833,,,
653534,2,1629.0,economy,34833,,,
653542,14,1870.0,flex,34331,,,
653543,6,1909.0,flex,34331,,,
653544,2,2037.0,flex,34331,,,
653545,1,447.0,economy,34331,,,
653546,89,449.0,economy,34331,,,
653547,79,450.0,economy,34331,,,
653548,1,576.0,economy,34331,,,
653549,4,1558.9,economy,34331,,,
653550,4,1870.0,economy,34331,,,
653564,2,423.0,flex,34416,,,
653565,1,1574.0,flex,34416,,,
653566,4,1595.0,flex,34416,,,
653567,18,1637.0,flex,34416,,,
653568,1,359.0,economy,34416,,,
653569,2,378.0,economy,34416,,,
653570,153,405.0,economy,34416,,,
653571,53,409.0,economy,34416,,,
653572,3,417.0,economy,34416,,,
653573,1,423.0,economy,34416,,,
653589,1,1672.0,flex,34640,,,
653590,1,1924.0,flex,34640,,,
653591,2,120.0,economy,34640,,,
653592,3,231.8,economy,34640,,,
653593,2,257.7,economy,34640,,,
653594,1,291.1,economy,34640,,,
653595,3,340.1,economy,34640,,,
653596,3,361.2,economy,34640,,,
653597,2,361.3,economy,34640,,,
653598,1,379.0,economy,34640,,,
653599,4,379.5,economy,34640,,,
653600,13,414.0,economy,34640,,,
653601,1,459.0,economy,34640,,,
653602,2,548.3,economy,34640,,,
653603,1,624.0,economy,34640,,,
653604,2,629.8,economy,34640,,,
653605,1,983.0,economy,34640,,,
653742,1,1608.0,flex,34148,,,
653743,1,1688.0,flex,34148,,,
653744,2,324.6,economy,34148,,,
653745,3,333.6,economy,34148,,,
653746,1,398.0,economy,34148,,,
653747,1,411.0,economy,34148,,,
653748,1,412.0,economy,34148,,,
653749,2,1608.0,economy,34148,,,
663248,54,432.0,economy,33882,,,
663249,18,442.0,economy,33882,,,
663250,76,459.0,economy,33882,,,
663251,1,556.0,economy,33882,,,
663252,1,1654.0,economy,33882,,,
663253,34,2129.0,economy,33882,,,
663254,47,2185.0,economy,33882,,,
663255,1,4194.0,economy,33882,,,
663283,1,2113.0,flex,33900,,,
663284,11,2116.0,flex,33900,,,
663285,7,2120.0,flex,33900,,,
663286,1,2433.0,flex,33900,,,
663287,1,28.0,economy,33900,,,
663288,1,291.0,economy,33900,,,
663289,2,327.0,economy,33900,,,
663290,1,384.0,economy,33900,,,
663291,41,456.0,economy,33900,,,
663292,1,466.0,economy,33900,,,
663293,94,476.0,economy,33900,,,
663294,111,479.0,economy,33900,,,
663295,1,489.0,economy,33900,,,
663296,1,547.0,economy,33900,,,
663297,7,563.0,economy,33900,,,
663298,1,564.0,economy,33900,,,
663299,1,597.0,economy,33900,,,
663300,2,609.0,economy,33900,,,
663301,1,823.0,economy,33900,,,
663302,1,1490.0,economy,33900,,,
663303,1,1564.0,economy,33900,,,
663304,1,1687.0,economy,33900,,,
663305,1,1783.0,economy,33900,,,
663306,6,2112.0,economy,33900,,,
663307,27,2116.0,economy,33900,,,
663308,20,2120.0,economy,33900,,,
665721,1,42.2,economy,33924,,,
665722,1,277.8,economy,33924,,,
665723,5,282.1,economy,33924,,,
665724,1,290.2,economy,33924,,,
665725,1,367.6,economy,33924,,,
665726,3,457.0,economy,33924,,,
665727,5,470.0,economy,33924,,,
665728,1,505.0,economy,33924,,,
665729,1,541.9,economy,33924,,,
665730,1,644.8,economy,33924,,,
665731,1,1087.1,economy,33924,,,
665732,2,1290.5,economy,33924,,,
665959,1,1368.8,flex,33975,,,
665960,1,313.9,economy,33975,,,
665961,2,319.9,economy,33975,,,
665962,1,334.6,economy,33975,,,
665963,1,475.0,economy,33975,,,
665964,2,485.0,economy,33975,,,
666133,1,1566.0,flex,34150,,,
666134,2,263.9,economy,34150,,,
666135,41,329.9,economy,34150,,,
666136,2,439.0,economy,34150,,,
666137,4,452.0,economy,34150,,,
666138,2,482.0,economy,34150,,,
666139,2,609.7,economy,34150,,,
666140,1,1566.0,economy,34150,,,
666214,12,294.9,economy,34285,,,
666215,55,452.0,economy,34285,,,
666216,30,482.0,economy,34285,,,
666217,16,609.7,economy,34285,,,
666351,3,1472.0,flex,34525,,,
666352,1,1505.0,flex,34525,,,
666353,1,1803.0,flex,34525,,,
666354,2,218.0,economy,34525,,,
666355,2,220.0,economy,34525,,,
666356,4,291.0,economy,34525,,,
666357,2,295.0,economy,34525,,,
666358,5,325.0,economy,34525,,,
666359,35,336.0,economy,34525,,,
666360,2,489.0,economy,34525,,,
666361,2,614.0,economy,34525,,,
666362,2,635.0,economy,34525,,,
666363,2,725.0,economy,34525,,,
666364,3,1035.0,economy,34525,,,
666365,9,1465.0,economy,34525,,,
666366,2,1472.0,economy,34525,,,
666367,1,1803.0,economy,34525,,,
666433,4,2009.0,flex,34035,,,
666434,1,2068.0,flex,34035,,,
666435,1,340.9,economy,34035,,,
666436,4,371.0,economy,34035,,,
666437,1,404.0,economy,34035,,,
666438,12,420.0,economy,34035,,,
666439,1,421.0,economy,34035,,,
666440,5,429.0,economy,34035,,,
666441,2,456.5,economy,34035,,,
666442,1,481.0,economy,34035,,,
666443,1,1764.0,economy,34035,,,
666444,8,1977.0,economy,34035,,,
666445,8,2009.0,economy,34035,,,
666605,6,1623.0,flex,34058,,,
666606,1,245.0,economy,34058,,,
666607,16,277.0,economy,34058,,,
666608,1,288.6,economy,34058,,,
666609,1,394.8,economy,34058,,,
666610,1,489.0,economy,34058,,,
666611,2,622.1,economy,34058,,,
666612,2,1103.0,economy,34058,,,
666613,1,1835.0,economy,34058,,,
666630,18,1623.0,flex,34563,,,
666631,1,1643.0,flex,34563,,,
666632,69,277.0,economy,34563,,,
666633,1,312.0,economy,34563,,,
666634,2,352.4,economy,34563,,,
666813,6,1823.0,flex,34192,,,
666814,4,232.0,economy,34192,,,
666815,2,357.0,economy,34192,,,
666816,50,385.0,economy,34192,,,
666817,18,386.0,economy,34192,,,
666818,2,884.0,economy,34192,,,
666929,2,319.2,flex,34291,,,
666930,8,1527.0,flex,34291,,,
666931,2,1579.0,flex,34291,,,
666932,2,1633.0,flex,34291,,,
666933,4,206.1,economy,34291,,,
666934,2,241.8,economy,34291,,,
666935,10,319.2,economy,34291,,,
666936,4,346.9,economy,34291,,,
666937,2,359.3,economy,34291,,,
666938,16,382.0,economy,34291,,,
666939,18,388.0,economy,34291,,,
667059,4,406.0,flex,34217,,,
667060,2,1904.0,flex,34217,,,
667061,35,1986.0,flex,34217,,,
667062,1,4467.0,flex,34217,,,
667063,6,308.0,economy,34217,,,
667064,4,350.0,economy,34217,,,
667065,2,361.0,economy,34217,,,
667066,10,366.0,economy,34217,,,
667067,2,387.0,economy,34217,,,
667068,4,393.0,economy,34217,,,
667069,24,395.0,economy,34217,,,
667070,4,405.0,economy,34217,,,
667071,240,406.0,economy,34217,,,
667072,2,561.0,economy,34217,,,
667073,2,586.0,economy,34217,,,
667074,2,726.0,economy,34217,,,
667075,2,3393.0,economy,34217,,,
667076,1,4467.0,economy,34217,,,
670600,2,439.0,flex,34172,,,
670601,10,332.0,economy,34172,,,
670602,69,354.0,economy,34172,,,
670603,6,358.0,economy,34172,,,
670604,72,367.0,economy,34172,,,
670605,2,439.0,economy,34172,,,
670608,1,630.0,flex,34356,,,
670609,53,326.0,economy,34356,,,
670610,16,630.0,economy,34356,,,
670628,8,1713.0,flex,34507,,,
670629,1,1721.0,flex,34507,,,
670630,1,2705.0,flex,34507,,,
670631,1,39.0,economy,34507,,,
670632,3,321.6,economy,34507,,,
670633,1,354.0,economy,34507,,,
670634,46,367.0,economy,34507,,,
670635,2,371.4,economy,34507,,,
670636,17,380.0,economy,34507,,,
670637,1,397.0,economy,34507,,,
670638,2,425.0,economy,34507,,,
670639,1,521.0,economy,34507,,,
670640,2,571.9,economy,34507,,,
670641,3,1428.2,economy,34507,,,
670642,10,1705.0,economy,34507,,,
670643,3,1713.0,economy,34507,,,
670716,12,1529.0,flex,34194,,,
670717,2,198.0,economy,34194,,,
670718,2,245.4,economy,34194,,,
670719,2,301.9,economy,34194,,,
670720,2,305.6,economy,34194,,,
670721,2,322.8,economy,34194,,,
670722,2,323.0,economy,34194,,,
670723,2,324.0,economy,34194,,,
670724,31,328.0,economy,34194,,,
670725,67,329.0,economy,34194,,,
670726,16,331.0,economy,34194,,,
670727,26,334.0,economy,34194,,,
670728,17,336.0,economy,34194,,,
670729,2,389.0,economy,34194,,,
670730,2,665.0,economy,34194,,,
670731,4,1483.0,economy,34194,,,
670732,4,1504.0,economy,34194,,,
670733,8,1509.0,economy,34194,,,
670909,19,861.0,flex,33775,,,
670910,86,580.9,economy,33775,,,
670911,2,601.1,economy,33775,,,
670912,2,622.8,economy,33775,,,
670913,2,843.0,economy,33775,,,
670914,61,854.0,economy,33775,,,
670915,45,861.0,economy,33775,,,
671174,20,484.6,economy,33766,,,
671175,47,630.0,economy,33766,,,
671176,26,634.0,economy,33766,,,
671328,1,2590.0,flex,34922,,,
671329,2,166.0,economy,34922,,,
671330,2,186.0,economy,34922,,,
671331,2,485.0,economy,34922,,,
671332,2,570.0,economy,34922,,,
671333,69,694.3,economy,34922,,,
671334,2,736.0,economy,34922,,,
671335,2,820.0,economy,34922,,,
671336,2,844.0,economy,34922,,,
671337,8,947.3,economy,34922,,,
671338,118,1051.0,economy,34922,,,
671339,2,1701.6,economy,34922,,,
671340,1,2590.0,economy,34922,,,
671345,1,2068.0,flex,34668,,,
671346,1,2169.8,flex,34668,,,
671347,1,542.6,economy,34668,,,
671348,1,543.7,economy,34668,,,
671349,10,553.2,economy,34668,,,
671350,4,563.0,economy,34668,,,
671351,22,571.0,economy,34668,,,
671352,2,632.0,economy,34668,,,
671353,1,1978.0,economy,34668,,,
671354,2,1986.0,economy,34668,,,
671463,11,369.0,flex,34191,,,
671464,1,542.0,flex,34191,,,
671465,1,547.0,flex,34191,,,
671466,4,548.0,flex,34191,,,
671467,1,550.0,flex,34191,,,
671468,9,555.0,flex,34191,,,
671469,2,1632.0,flex,34191,,,
671470,1,1633.0,flex,34191,,,
671471,3,1674.0,flex,34191,,,
671472,142,330.0,economy,34191,,,
671473,60,338.0,economy,34191,,,
671474,44,343.0,economy,34191,,,
671475,46,369.0,economy,34191,,,
671476,1,1537.7,economy,34191,,,
671630,29,254.0,flex,33958,,,
671631,1,259.0,flex,33958,,,
671632,1,261.0,flex,33958,,,
671633,1,1398.0,flex,33958,,,
671634,13,1429.0,flex,33958,,,
671635,1,1457.0,flex,33958,,,
